action,address,cust_id,time_spent_seconds,web_id
request_loan,192.88.112.4,499,690,3274
request_loan,192.75.245.197,204,263,3275
create_account,192.40.250.219,71,240,3276
browse,192.31.204.39,84,507,3277
request_loan,192.52.216.15,349,488,3278
browse,198.50.57.194,314,797,3279
transactions,192.31.41.17,478,855,3280
create_account,198.10.52.120,385,249,3281
create_account,192.156.222.222,222,717,3282
request_loan,192.88.112.4,390,670,3283
create_account,97.203.187.254,312,500,3284
create_account,203.0.112.18,16,397,3285
request_loan,192.28.66.171,120,870,3286
browse,192.159.46.227,289,752,3287
transactions,192.31.41.17,358,382,3288
browse,192.28.66.171,108,69,3289
create_account,192.170.227.152,109,343,3290
request_loan,198.214.109.152,232,689,3291
request_loan,192.31.204.39,254,204,3292
request_loan,192.31.41.17,242,374,3293
create_account,192.31.197.149,146,702,3294
update_profile,203.0.93.54,376,683,3295
update_profile,121.226.166.246,324,75,3296
transactions,198.51.101.192,192,250,3297
create_account,192.52.216.15,37,982,3298
create_account,192.40.250.219,5,497,3299
browse,192.75.40.178,130,261,3300
update_profile,203.0.107.208,397,984,3301
update_profile,192.91.0.184,71,377,3302
update_profile,192.88.98.49,447,987,3303
update_profile,192.184.205.202,280,964,3304
update_profile,205.8.216.46,453,24,3305
create_account,192.88.112.4,169,371,3306
update_profile,192.5.169.21,271,536,3307
transactions,1.131.122.57,347,21,3308
browse,192.52.242.244,377,331,3309
create_account,192.5.169.21,67,979,3310
update_profile,192.88.112.4,192,452,3311
create_account,192.88.112.4,393,728,3312
transactions,198.50.57.194,318,795,3313
update_profile,203.0.102.115,388,490,3314
update_profile,168.7.92.20,370,974,3315
request_loan,192.91.0.184,300,700,3316
update_profile,192.75.245.197,65,810,3317
create_account,192.52.216.15,395,345,3318
request_loan,203.0.102.115,375,872,3319
create_account,192.52.242.244,204,290,3320
update_profile,198.243.53.201,472,48,3321
browse,198.243.53.201,38,70,3322
request_loan,192.52.197.103,292,750,3323
request_loan,192.159.46.227,306,227,3324
browse,198.230.203.64,497,598,3325
transactions,192.52.220.27,260,63,3326
browse,198.48.161.203,189,986,3327
transactions,203.0.112.18,499,418,3328
request_loan,192.40.250.219,461,922,3329
browse,192.31.204.39,78,256,3330
create_account,192.156.222.222,170,432,3331
request_loan,192.0.5.131,291,491,3332
browse,203.126.82.74,420,682,3333
browse,192.52.216.15,103,352,3334
request_loan,192.175.50.15,437,163,3335
request_loan,192.52.242.244,117,857,3336
transactions,203.0.107.208,308,933,3337
create_account,192.40.250.219,207,150,3338
request_loan,192.88.98.49,155,36,3339
browse,192.88.98.49,452,535,3340
browse,192.159.46.227,62,773,3341
update_profile,192.80.65.1,149,810,3342
browse,192.88.98.49,405,224,3343
request_loan,192.88.112.4,174,174,3344
update_profile,198.50.57.194,319,556,3345
browse,192.31.197.149,29,588,3346
create_account,203.0.102.115,307,476,3347
update_profile,192.159.46.227,190,105,3348
update_profile,198.243.53.201,161,909,3349
create_account,198.214.109.152,85,370,3350
update_profile,95.223.162.76,216,784,3351
transactions,192.175.50.15,256,636,3352
request_loan,192.75.245.197,473,360,3353
transactions,95.223.162.76,257,898,3354
transactions,198.214.109.152,367,331,3355
transactions,192.52.242.244,495,492,3356
update_profile,198.48.161.203,16,773,3357
create_account,192.28.66.171,169,418,3358
update_profile,192.0.5.131,433,748,3359
create_account,192.31.204.39,440,784,3360
transactions,192.159.46.227,64,841,3361
update_profile,192.52.220.27,391,274,3362
browse,205.8.216.46,156,284,3363
create_account,192.75.40.178,344,615,3364
request_loan,198.50.57.194,281,289,3365
transactions,198.214.109.152,155,806,3366
transactions,97.203.187.254,65,320,3367
create_account,198.51.101.192,134,168,3368
update_profile,97.203.187.254,414,870,3369
request_loan,198.51.101.192,153,439,3370
create_account,192.28.66.171,484,325,3371
create_account,192.52.220.27,282,55,3372
transactions,198.214.109.152,251,998,3373
create_account,203.0.102.115,219,98,3374
browse,192.80.65.1,279,194,3375
browse,192.52.216.15,28,760,3376
update_profile,10.208.131.79,294,221,3377
browse,205.8.216.46,354,725,3378
transactions,203.0.93.54,193,435,3379
update_profile,192.52.242.244,143,616,3380
create_account,198.51.101.192,341,369,3381
create_account,192.52.216.15,473,834,3382
update_profile,203.0.107.208,322,749,3383
request_loan,192.159.46.227,34,94,3384
transactions,192.53.25.41,108,672,3385
request_loan,10.208.131.79,488,130,3386
update_profile,192.88.112.4,191,961,3387
create_account,192.22.74.9,147,103,3388
create_account,192.75.245.197,492,767,3389
create_account,192.75.245.197,434,470,3390
transactions,198.48.161.203,483,281,3391
update_profile,192.31.41.17,192,860,3392
create_account,192.75.245.197,185,736,3393
browse,198.40.150.145,421,317,3394
transactions,97.203.187.254,112,34,3395
browse,192.184.205.202,445,524,3396
browse,97.203.187.254,129,88,3397
update_profile,1.131.122.57,270,519,3398
transactions,203.0.107.208,135,578,3399
request_loan,192.184.205.202,197,384,3400
update_profile,203.0.93.54,8,343,3401
request_loan,192.5.169.21,465,754,3402
browse,192.170.227.152,72,689,3403
browse,192.0.5.131,300,218,3404
request_loan,192.88.112.4,28,506,3405
transactions,198.48.161.203,262,168,3406
update_profile,192.52.197.103,308,293,3407
request_loan,192.0.5.131,391,872,3408
update_profile,203.0.112.18,354,518,3409
browse,1.131.122.57,252,731,3410
update_profile,192.91.0.184,463,489,3411
request_loan,10.208.131.79,133,941,3412
update_profile,192.52.197.103,368,643,3413
request_loan,10.208.131.79,474,569,3414
create_account,192.52.249.197,48,283,3415
transactions,192.28.66.171,223,764,3416
create_account,192.52.220.27,292,766,3417
transactions,14.101.88.69,430,81,3418
browse,97.203.187.254,24,310,3419
create_account,198.40.150.145,15,699,3420
update_profile,10.208.131.79,184,718,3421
create_account,14.101.88.69,50,358,3422
request_loan,203.0.102.115,66,593,3423
browse,198.50.57.194,172,872,3424
update_profile,192.91.0.184,441,428,3425
transactions,192.52.197.103,228,164,3426
create_account,1.131.122.57,225,953,3427
transactions,192.53.25.41,58,691,3428
update_profile,192.52.242.244,464,936,3429
transactions,198.51.101.192,239,677,3430
browse,192.80.65.1,303,158,3431
browse,198.51.102.239,207,524,3432
create_account,192.31.204.39,487,455,3433
create_account,203.0.93.54,298,775,3434
transactions,121.226.166.246,283,432,3435
create_account,198.214.109.152,341,45,3436
browse,192.22.74.9,283,476,3437
transactions,192.75.40.178,309,418,3438
request_loan,192.53.25.41,479,305,3439
create_account,192.5.169.21,88,659,3440
request_loan,192.31.41.17,293,515,3441
transactions,192.175.50.15,283,345,3442
create_account,192.52.249.197,327,757,3443
transactions,121.226.166.246,397,710,3444
update_profile,192.53.25.41,374,761,3445
create_account,192.0.5.131,140,526,3446
browse,198.51.101.192,260,774,3447
browse,192.184.205.202,454,601,3448
update_profile,198.50.57.194,53,715,3449
transactions,203.0.93.54,495,282,3450
browse,198.230.203.64,256,981,3451
browse,192.31.197.149,20,648,3452
request_loan,200.88.167.56,470,532,3453
transactions,192.175.4.94,106,459,3454
create_account,192.91.0.184,205,90,3455
create_account,168.7.92.20,244,524,3456
update_profile,192.184.205.202,474,170,3457
update_profile,192.28.66.171,435,620,3458
request_loan,192.0.5.131,291,166,3459
create_account,198.51.102.239,296,893,3460
create_account,192.156.222.222,184,742,3461
request_loan,10.208.131.79,399,701,3462
create_account,192.28.66.171,161,491,3463
browse,192.75.245.197,245,364,3464
update_profile,192.52.197.103,192,726,3465
create_account,198.48.161.203,406,275,3466
request_loan,198.51.101.192,87,924,3467
request_loan,10.208.131.79,258,116,3468
create_account,198.214.109.152,105,51,3469
transactions,198.230.203.64,245,545,3470
browse,192.184.205.202,291,50,3471
browse,205.8.216.46,134,611,3472
update_profile,198.51.102.239,12,523,3473
browse,192.175.50.15,66,466,3474
create_account,192.156.222.222,217,683,3475
browse,192.75.40.178,121,118,3476
browse,192.75.245.197,129,358,3477
request_loan,192.88.98.49,110,242,3478
create_account,1.131.122.57,147,866,3479
create_account,192.31.204.39,63,30,3480
create_account,192.52.197.103,344,158,3481
update_profile,192.88.98.49,335,84,3482
update_profile,95.223.162.76,86,655,3483
create_account,192.88.98.49,214,552,3484
browse,203.0.102.115,425,111,3485
request_loan,1.131.122.57,339,805,3486
create_account,168.7.92.20,144,408,3487
create_account,168.7.92.20,206,73,3488
create_account,198.51.101.192,445,191,3489
browse,205.8.216.46,46,940,3490
create_account,192.88.112.4,308,792,3491
update_profile,192.53.25.41,389,42,3492
request_loan,203.0.93.54,463,58,3493
update_profile,192.170.227.152,21,539,3494
transactions,203.0.93.54,136,173,3495
request_loan,192.80.65.1,25,502,3496
request_loan,97.203.187.254,435,748,3497
transactions,192.184.205.202,332,575,3498
update_profile,192.28.66.171,318,729,3499
transactions,203.0.112.18,216,161,3500
transactions,203.0.107.208,478,751,3501
transactions,192.175.50.15,357,71,3502
browse,192.52.197.103,143,160,3503
browse,192.75.245.197,438,992,3504
transactions,203.0.112.18,186,203,3505
update_profile,198.230.203.64,236,611,3506
browse,203.0.107.208,77,424,3507
request_loan,121.226.166.246,479,248,3508
update_profile,192.5.169.21,470,23,3509
create_account,192.40.250.219,50,148,3510
update_profile,198.40.150.145,111,529,3511
transactions,198.51.102.239,467,115,3512
transactions,192.5.169.21,173,421,3513
update_profile,198.243.53.201,17,836,3514
create_account,192.175.4.94,133,358,3515
browse,95.223.162.76,482,703,3516
create_account,192.52.242.244,396,915,3517
create_account,97.203.187.254,330,201,3518
update_profile,203.126.82.74,401,723,3519
browse,203.126.82.74,370,747,3520
request_loan,192.170.227.152,6,983,3521
request_loan,192.91.0.184,424,319,3522
transactions,198.40.150.145,346,202,3523
browse,192.31.197.149,181,49,3524
transactions,198.50.57.194,358,696,3525
browse,1.131.122.57,342,276,3526
browse,192.53.25.41,278,835,3527
create_account,192.156.222.222,223,590,3528
update_profile,192.159.46.227,11,809,3529
create_account,203.0.107.208,176,488,3530
browse,97.203.187.254,426,170,3531
update_profile,198.243.53.201,267,987,3532
transactions,192.175.50.15,497,932,3533
browse,192.75.40.178,159,422,3534
update_profile,192.175.50.15,471,701,3535
create_account,95.223.162.76,289,776,3536
transactions,10.208.131.79,288,304,3537
update_profile,192.52.216.15,481,929,3538
create_account,203.0.112.18,408,493,3539
browse,192.53.25.41,339,407,3540
update_profile,192.175.4.94,55,916,3541
update_profile,192.40.250.219,277,56,3542
transactions,198.214.109.152,480,854,3543
request_loan,192.52.197.103,397,180,3544
transactions,168.7.92.20,179,913,3545
update_profile,192.80.65.1,189,244,3546
update_profile,192.156.222.222,153,974,3547
browse,198.214.109.152,464,946,3548
browse,192.0.5.131,68,880,3549
update_profile,203.126.82.74,53,269,3550
browse,198.243.53.201,311,418,3551
create_account,198.10.52.120,152,820,3552
request_loan,192.88.112.4,376,814,3553
create_account,192.175.4.94,328,747,3554
request_loan,192.156.222.222,67,352,3555
browse,192.75.40.178,495,536,3556
create_account,200.88.167.56,105,702,3557
browse,14.101.88.69,220,877,3558
request_loan,198.230.203.64,125,580,3559
update_profile,192.67.93.145,157,532,3560
browse,192.184.205.202,449,116,3561
create_account,14.101.88.69,325,880,3562
create_account,192.52.216.15,287,319,3563
create_account,192.156.222.222,71,858,3564
request_loan,192.31.204.39,296,476,3565
transactions,95.223.162.76,290,909,3566
browse,203.0.102.115,118,382,3567
update_profile,14.101.88.69,234,346,3568
request_loan,198.243.53.201,478,583,3569
request_loan,192.5.169.21,56,429,3570
update_profile,198.51.102.239,443,752,3571
browse,192.170.227.152,490,557,3572
create_account,198.243.53.201,192,238,3573
update_profile,192.88.112.4,371,976,3574
create_account,192.156.222.222,8,389,3575
request_loan,203.0.112.18,59,765,3576
update_profile,192.52.220.27,461,33,3577
update_profile,192.31.204.39,159,789,3578
transactions,192.75.245.197,226,752,3579
request_loan,205.8.216.46,485,212,3580
request_loan,95.223.162.76,464,98,3581
browse,198.10.52.120,179,618,3582
create_account,192.88.98.49,323,478,3583
update_profile,192.52.220.27,418,261,3584
browse,203.0.107.208,226,138,3585
request_loan,192.52.249.197,232,549,3586
transactions,203.0.93.54,486,415,3587
transactions,192.175.50.15,296,400,3588
transactions,192.52.197.103,33,256,3589
update_profile,192.91.0.184,16,977,3590
browse,203.0.107.208,161,506,3591
update_profile,192.52.216.15,262,209,3592
transactions,192.91.0.184,229,931,3593
transactions,10.208.131.79,67,616,3594
request_loan,192.170.227.152,203,806,3595
update_profile,192.52.242.244,88,500,3596
create_account,192.52.197.103,376,938,3597
transactions,168.7.92.20,118,473,3598
request_loan,205.8.216.46,413,661,3599
create_account,192.175.4.94,307,661,3600
create_account,203.0.102.115,468,52,3601
update_profile,192.175.4.94,49,911,3602
browse,198.243.53.201,143,419,3603
browse,198.40.150.145,297,846,3604
browse,192.31.41.17,118,252,3605
transactions,203.0.102.115,333,92,3606
create_account,192.52.220.27,114,85,3607
transactions,203.0.112.18,315,92,3608
request_loan,192.5.169.21,154,198,3609
request_loan,198.51.101.192,488,462,3610
request_loan,192.80.65.1,358,662,3611
create_account,192.22.74.9,145,592,3612
browse,1.131.122.57,190,524,3613
request_loan,203.0.93.54,136,569,3614
browse,192.52.242.244,9,88,3615
request_loan,192.75.245.197,306,55,3616
browse,168.7.92.20,79,636,3617
browse,192.5.169.21,89,496,3618
update_profile,1.131.122.57,425,430,3619
create_account,203.0.102.115,310,149,3620
browse,198.214.109.152,78,883,3621
transactions,1.131.122.57,303,788,3622
request_loan,192.31.204.39,482,564,3623
browse,192.22.74.9,262,780,3624
request_loan,192.31.204.39,277,951,3625
browse,203.0.112.18,482,621,3626
browse,203.0.93.54,56,407,3627
transactions,14.101.88.69,105,831,3628
create_account,192.31.204.39,212,671,3629
update_profile,203.126.82.74,312,549,3630
transactions,192.28.66.171,153,705,3631
request_loan,198.214.109.152,298,436,3632
create_account,192.175.4.94,14,623,3633
transactions,192.28.66.171,109,132,3634
browse,198.243.53.201,252,987,3635
browse,192.31.204.39,491,733,3636
create_account,192.52.220.27,1,999,3637
browse,192.53.25.41,31,699,3638
request_loan,203.0.102.115,90,87,3639
request_loan,192.91.0.184,497,844,3640
transactions,192.159.46.227,283,750,3641
create_account,192.175.4.94,478,117,3642
transactions,192.52.197.103,334,227,3643
transactions,192.159.46.227,460,580,3644
browse,192.67.93.145,490,599,3645
browse,95.223.162.76,94,36,3646
transactions,192.22.74.9,494,684,3647
browse,192.88.112.4,226,889,3648
transactions,192.31.197.149,347,176,3649
request_loan,205.8.216.46,335,868,3650
transactions,168.7.92.20,186,166,3651
request_loan,192.53.25.41,65,59,3652
create_account,192.170.227.152,207,327,3653
browse,192.52.242.244,303,140,3654
browse,121.226.166.246,353,757,3655
update_profile,205.8.216.46,462,737,3656
transactions,192.53.25.41,332,613,3657
update_profile,192.75.245.197,97,996,3658
request_loan,192.52.220.27,328,894,3659
create_account,203.126.82.74,283,329,3660
browse,203.126.82.74,348,616,3661
browse,192.88.98.49,465,320,3662
transactions,192.75.245.197,78,960,3663
create_account,192.52.242.244,488,930,3664
update_profile,192.52.220.27,63,832,3665
request_loan,192.31.204.39,141,198,3666
create_account,1.131.122.57,391,744,3667
request_loan,198.214.109.152,190,280,3668
request_loan,192.31.41.17,279,931,3669
create_account,198.214.109.152,437,517,3670
create_account,198.51.101.192,253,437,3671
update_profile,198.230.203.64,401,550,3672
browse,192.52.242.244,345,177,3673
create_account,97.203.187.254,331,742,3674
update_profile,198.214.109.152,475,865,3675
browse,121.226.166.246,325,429,3676
create_account,192.91.0.184,300,433,3677
browse,198.50.57.194,226,157,3678
transactions,192.175.50.15,33,940,3679
create_account,192.52.242.244,489,63,3680
browse,192.156.222.222,244,924,3681
update_profile,192.175.4.94,232,527,3682
create_account,95.223.162.76,111,496,3683
create_account,198.243.53.201,383,42,3684
browse,198.48.161.203,34,977,3685
browse,14.101.88.69,142,233,3686
request_loan,205.8.216.46,206,288,3687
request_loan,198.50.57.194,106,619,3688
transactions,1.131.122.57,282,706,3689
request_loan,192.75.40.178,207,908,3690
create_account,192.52.197.103,282,810,3691
